Plus a nice row of decent restaurants on 2nd Ave just a short walk away.,pos
Hotel staff was very friendly and helpful.,pos
"Especially Quron at the front desk and Andy the bell-boy, concierge, doorman.",pos
The rooms were clean and well appointed.,pos
The living room and bedroom separate rooms was a big plus.,pos
Hotel staff very friendly and helpful.,pos
"Nice, clean and good size rooms.",pos
"Nice hotel , comfortable beds ,",pos
Staff were lovely & helpful.,pos
Beds were comfortable.,pos
"We were in a family suite which was a double bedroom with 2 double beds & a separate living room with kitchenette & sitting room, including a sofa bed, good value for money on that score.m
Good location a few blocks down from Bloomingdales, 5th Ave, Park Ave & Madison.",pos
Nearest subways are around the corner & 2 blocks up.,pos
"Staff excellent,helpful and polite.Very clean hotel.",pos
Room was large and spacious.,pos
Beds very comfortable.,pos
Amenities great,pos
"Reception, room, staff all very good.",pos
Well situated for shops and Central Park.,pos
"Very comfortable and spacious room, friendly staff, very good included breakfast, which is hard to find in NY.",pos
Would definitely stay at the San Carlos again!,pos
Location was great and our suite was comfortable.,pos
Johan and Andy were very helpful and have great knowledge about New York.,pos
Good amount of space for a NY hotel.,pos
Loved the location.,pos
Good walking distance to sights and close to subway.,pos
Helpful staff.,pos
Good choice of restaurants in the vicinity,pos
Great location & staff very helpful,pos
"Very friendly staff, extra things done in a minute.",pos
Loved to stay there!,pos
Amazing price / value considering it is in the very center of New York.,pos
"We loved our room, and the staff - they were all very kind and helpful.",pos
We had a great stay.,pos
"Friendly staff, great location, free continental breakfast, good mattress, excellent and free Wi-Fi",pos
"The location is close for St Patrick's Cathedral, Top of the Rock and not far from Grand Central.",pos
There are 2subway lines very close.,pos
"Comfy beds, always loads of hot water, air con and heating.",pos
Good size room.,pos
Breakfast good and a bonus in NYC.,pos
Friendly staff,pos
The location.,pos
The cleaning lady was delightful.,pos
"Front desk staff couldn't have been more pleasant, helpful and accommodating.",pos
He even sharpened my daughter's colored pencils so that we could enjoy our grown-up quiet time a little longer!,pos
Accommodating staff.,pos
Friendly.,pos
"Rooms are relative large for New York, especially the junior suite.",pos
The place is clean and the service fine.,pos
Free internet and breakfast are an added plus.,pos
0,pos
"Good location/large,clean room/ good bathroom/shower.",pos
Adequate breakfast choice/facilities.,pos
Overall was really satisfied and I would stay again hence can definitely recommend.,pos
The location and staff were wonderful and so was the cleanliness of the facility.,pos
"Everyone was very helpful, especially Gabriel, the morning Manager and the morning Doorman.",pos
The staff were amazing and very friendly.,pos
We went for New years eve and they just helped up the good times vibe we had going.,pos
Magic tricks included.,pos
We would definitely stay there again.,pos
Thanks for our late checkout!,pos
"Great location for business travel, with easy subway access and walk to most things in midtown.",pos
"Very nice spacious rooms, much larger than nearby hotels in which I have stayed.",pos
Staff were very nice at every contact!,pos
"Staff very friendly, helpful and treated us like family.",pos
We meet the owner Mr. Hy and he gave our granddaughter a teddy bear.,pos
Nice having continental breakfast.,pos
"staff very friendly, rooms very large",pos
Proximity to Rockefeller plaza and times squar,pos
"Location, staff very gentle, polite and kind, house keeping extremely good.",pos
One day our bed was made twice.,pos
One in the morning and in the evening after an afternoon nap­.,pos
Always 2 pièces of chocolate on the pillows every time we came back to the room.,pos
*****,pos
We loved our week long  stay at the San Carlos.,pos
Our one bedroom suite was a good size for our family of five.,pos
The kitchenette are was great to prepare basic meals and nice to have a table to eat at.,pos
The beds were comfortable and the room spotless.,pos
We asked for a quieter room and were given one.,pos
"The staff were helpful and friendly, especially the recommendation of the laundry service in the next block.",pos
This hotel is also well located for two subway lines so easy to access all attractions.,pos
Short walk to the Rockerfeller Centre.,pos
Continental breakfast was simple,pos
plentiful.,pos
Business centre was excellent and useful for printing tickets.,pos
We would love to come back!,pos
Staff - helped us change reservation due to a death before and constantly pleasant professionals while there.,pos
Location - close to action,pos
slightly off so calm.,pos
Clean - everything!,pos
Stylish and great location,pos
"My room was spacious, well appointed and in excellent shape, with a great river view.",pos
The hotel location was perfect for me.,pos
The area is very quiet,pos
I liked the location.,pos
The morning staff was helpful.,pos
"Comfy bed, nice breakfast facilities and reception stuff very helpful.",pos
Location great if you want to be around soho area and meat packing district all within walking distance.,pos
Need to get metro to Times Square etc.,pos
Great location.,pos
Hotel staff were extremely helpful.,pos
Really beautiful hotel.,pos
Would highly recommend this hotel as a great place to stay and see New York!!!,pos
Thank you Hotel Hugo.,pos
"It is a beautiful hotel, with very friendly and helpful staff.",pos
"The location is perfect for exploring Greenwich, West Village, Chelsea markets, Hudson River Park area and the High Line.",pos
Staff were always super friendly and nothing was too much trouble.,pos
Cleaners were always happy to work around us and every day we had plenty of towels and supplies.,pos
We stayed for 3 weeks and felt very at home.,pos
Would definitely stay again.,pos
The beds are very comfortable.,pos
"Staff were great, room immaculate every day, food excellent, roof top bar has a great vibe and view both across the Hudson, the skyline of Tribeca and World Trade Centres as well as back across the city over the Empire and Chrysler.",pos
"Staff was excellent (front reception, restaurant, rooftop bar staff, doormen)!",pos
Very friendly.,pos
Our room wasn't ready so we waited in the restaurant and ordered some drinks and food.,pos
One of the women from the front desk came in and gave us 2 drink vouchers.,pos
"Location was ok - about 15 mins to shops in Soho, 20 mins to Chelsea Market.",pos
The rooftop bar had amazing views and they make excellent cocktails.,pos
"Lovely decor,helpful and friendly staff,very fashionable area.",pos
"Roof top bar at sunset is a must, over all hotel common areas & room decor is really beautiful, quiet location in west end of SoHo and quite simple to get around on foot to west village, little Italy, Greenwich etc",pos
Great quiet location away from hustle and bustle,pos
close enough to all the action.,pos
Loved the Roof Bar's chilled vibe and awesome views!,pos
Excellent location and very comfortable beds.,pos
Nice rooms,pos
cleaning was really not ok. Found old shopping bags in the closet and when I opened a drawer by the bed there where condom packs (unused).,pos
"The location of the Hugo was perfect, within an easy walk of main SoHo area, Greenwich Village, Tribeca, Chinatown, Little Italy, and Financial district.",pos
Great shopping and restaurants are a very short walk from the hotel.,pos
The Spring St subway is approx 5 mins walk away and using the subway is a quick and easy way to get around Manhattan (& other boroughs).,pos
"We had a triple room which was plenty spacious for the three of us, it was tastefully decorated (as is the whole hotel) and very comfortable.",pos
The room was well equipped and even had an ironing board and iron provided.,pos
"The hotel's roof top bar is very popular and offers spectacular views Downtown, Midtown and over the Hudson.",pos
Watching the sunset with a cocktail is simply a must!,pos
The hotel restaurant is also excellent.,pos
The Hugo staff were extremely pleasant and made us feel very welcome and comfortable at the hotel.,pos
I did not like the Hotel.,pos
Great location in soho near the water for a morning jog.,pos
5 min walk to the subway that took you direct to Columbus circle.,pos
Lots of great local bars and restaurants.,pos
Good shopping in soho.,pos
"- Reception staff were lovely, especially Jon.",pos
"- Maid was great, room nice and clean
-Security and door men were very friendly and helpful",pos
Hotel very modern and clean.,pos
Great location near to subway for easy access to midtown etc.....,pos
"Great location, beds super comfy.",pos
Staff are very friendly.,pos
Hotel looks very well kept.,pos
Roof top bar has come great views.,pos
Genuinely friendly staff throughout the hotel.,pos
Clean facilities with a great rooftop bar.,pos
Great location out of the hustle and bustle,pos
close enough to get to all the key spots.,pos
"The hotel was very modern, lovely to stay in soho somewhere quieter than say timesquare.",pos
If this was your first stay in NY and you want to do the tourist stuff I would stay closer to the centre,pos
this is our 6th stay in NY and I really enjoyed being further away and in Soho.,pos
The hotel was very clean.,pos
The rooms were very small,pos
"this is what you get in hotels in NY, the view from the bar is unbelievable!!!!!",pos
"The only downside is the storage, there was a minibar and another bar type thing on top of the safe and another tray of goods on the counter more storage could have been better.",pos
"Be careful when you book using booking.com we ended up paying $300 more than we planned, they calculated fees which we were expecting",pos
then had to pay another charge,pos
all in all a lovely hotel and I would stay here again,pos
Great location near to west village easy access to downtown,pos
It was super convenient and the rooftop bar is definitely a standout.,pos
The staff were nice and very accommodating with any request you might have.,pos
"The location of the Hotel is excellent to visit many of the different attractions , villages and towns within NYC , The rooftop bar is amazing and the views especially at night are some of the best in NYC.",pos
Every member of staff at the hotel makes your experience even more enjoyable as they all go the extra mile to help with anything,pos
"Stayed in a Superior King Room - was a good size, comfortable beds, modern and clean :).",pos
Rooms were lovely.,pos
Modern and clean.,pos
"Great location, modern hotel",pos
Love the location and the rooftop bar lounge with amazing view.,pos
Hand crafted cocktails delicious,pos
"Great location, walking distance to everything the amazing SOHO neighborhood has to offer.",pos
"Staff were very accommodating, especially with our last minute conference room needs.",pos
"The location is great, very walkable to restaurants, sights, etc.",pos
"Rooms were nice, fairly small,",pos
probably New York standard size.,pos
Good location (but not pretty).,pos
The coffee in the room is not too bad.,pos
Nice rooftop terrace.,pos
Friendly and helpful staff.,pos
"The room was very comfortable and clean, and the location excellent if you prefer to be downtown, which we do!",pos
The location was great if you wanted to stay out of the hustle of the city with everything close by within walking distance or a short drive.,pos
The rooftop bar had amazing views of Manhattan.,pos
The king size bed was very comfy and the customer service was excellent.,pos
I would recommend this place to everyone.,pos
Great place to stay - will go there again if we come near.,pos
"Everybody was nice, service good etc.",pos
etc.,pos
AC excellent in room.,pos
Plenty of room in our double room.,pos
Rooftop bar had brillant views.,pos
It was a modern hotel with awesome rooftop bar!,pos
"Great bed, bathroom as well...nice size room for NYC, all newly done.",pos
"It's a hike to the village or shops,",pos
easily done.,pos
"Evening elevator guy was very nice,",pos
the rest were just ok...efficient,pos
not friendly.,pos
Great location - strolling distance to Tribeca/Little Italy/Village.,pos
Good roof top bar.,pos
The hotel design and the service at the reception.,pos
Location is ok,pos
you have to walk 10 min minimum to be close to restaurants and more lively neighbourhoods.,pos
"Outstanding rooftop-bar on two levels with fantastic views (Hudson River, Empire State Building, Freedom Tower etc.)",pos
- great to chill out and have a drink,pos
"The staff was very helpful and friendly, the room was comfortable an clean with a great view over the Hudson river!",pos
Nice big bed.,pos
Good location and has a great roof for drinks.,pos
The staff and reception and restaurant area,pos
"At first glances you might think the hotel is too trendy for a young family,",pos
"all the hotel staff in particular Steven, were exceptionally friendly and welcoming, they made us feel completely relaxed and valued.",pos
"The hotel location was also perfect for us, the proximity of the Hudson River park was great for the kids especially pier 25, we could also walk to Little Italy, Chinatown etc, it was easy to grab taxi's for exploring further away.",pos
"We had a lovely view from our room, and the room was absolutely fine.",pos
The 2 roof-top bars are really wonderful with fantastic views and a good mixed crowd!,pos
"Great location, lovely staff, amazing rooftop the list goes on",pos
The staff is nice and the location is quite good.,pos
Fantastic roof top bar with great view over Manhattan / New Jersey.,pos
great location for morning run in Battery Park and SoHo experiences.,pos
The overall style and finish of the hotel and rooms were beautiful.,pos
"Good proximity to downtown, Chinatown and Nolita districts.",pos
The location and the staff were very good,pos
Some of the staff were great,pos
The location: 10' walking distance from the heart of Soho!!!,pos
The room was all,pos
clean and well equipped wth navy furniture style,pos
Location and convenience,pos
location,pos
Valet service was extra helpful.,pos
A free spot opened up on the street and they parked my car there instead of the lot.,pos
"Also, we forgot toothpaste and the front desk provided that for us.",pos
Good location for commuters coming into the city as it is close to the Hudson Tunnel.,pos
"Roof top bar was the highlight- great place for a drink to look over the Hudson River, high quality fittings in the room, location was a short walk to Soho or Greenwich Village.",pos
"Paid for room items were well thought out, good drinks, food.",pos
Great shower aswell,pos
Design,pos
Great bedrooms - we had a view over the river and the twin room was very spacious.,pos
Excellent location - lots of bars and restaurants nearby.,pos
"The rooftop bar is well worth a visit, even though it gets  busy",pos
Great location on edge of SoHo and Tribeca.,pos
"Very helpful, friendly staff and a nice vibe in boutique surroundings.",pos
The rooftop bar and views were great.,pos
Room was small,pos
very plush and comfortable.,pos
Would highly recommend!,pos
"Great design, the location is nice, in a quiet area of SoHo,",pos
"close to many activities, the Highline, the Whitney, etc.",pos
"Rooftop bar is incredible, has a panoramic view of the Hudson River and NJ, you can even see the new OWTC building.",pos
"Staff was friendly, room was clean and modern, a good shower and room amenities, including a full bar.",pos
Good location.,pos
Room was well furnished with a lovely bathroom and the bed was large and very comfortable - slept well and the ambiance was generally very quiet.,pos
Ate breakfast there twice which was excellent.,pos
The rooftop bar was lively with stunning views.,pos
The room and facility was great!,pos
Beautiful aesthetics and very comfortable.,pos
Nice work space to sit at.,pos
Extremely clean and comfortable.,pos
The staff at the front desk and on the door were friendly and helpful at all times.,pos
Fantastic rooftop bar.,pos
We had a great stay at the Hotel Hugo and will definitely stay there next time we visit.,pos
Good Size room and Bathroom.,pos
Terrace with incredible views of the city.,pos
great for an evening drink.,pos
Beds were comfortable,pos
The location and rooftop bar.,pos
Helpful doorman,pos
The bed was super comfy and the room kept nice and clean.,pos
"The location was excellent for me, particularly was it was close to the office and not far at all from Soho and Meatpacking.",pos
I had a good view of the river and the views from the rooftop bar are an added bonus.,pos
The housekeeping staff were very friendly and the breakfast pancakes delicious!,pos
Always willing and helpful staff and friendly and happy.,pos
A pleasure to come and go from the hotel and often just wanted to stay in and enjoy the hotel restaurant and bar.,pos
Welcoming atmosphere at all times and that always made  us feel comfortable.,pos
Lovely experience to have in New York with fond memories.,pos
Thank you,pos
"Beautiful facility, and wonderful staff,",pos
the  rooms would be more comfortable with more surface area for our stuff.,pos
"The one little desk was covered in the for-sale items, and the once bench held one open rolling  bag, so we lived off the floor - yuk.",pos
Another bench would have accommodated another rolling bag.,pos
My first room was directly across from elevator and was very noisy.,pos
The staff moved my room the next day.,pos
The new room was just off of the elevator and I slept great.,pos
"Cosy interior, Art Deco design, well laid out compact room made good use of space.",pos
Windows opened.,pos
"Ambience, comfort, decor, general staff, restaurant bar, newspapers,",pos
"Location, close to the Metro.",pos
Cleaniness of the room.,pos
Location,pos
"The atmosphere at the restaurant and the location were the best, we will come back next time we go to NYC",pos
"I like the atmosphere, style, location, and the friendly staff",pos
"Location, lovely ambiance and room.",pos
Staff were very friendly and welcoming,pos
The staff made me feel that I was in the right company.,pos
"For anyone interested in design, they will like the pre-war architecture of the building - intricate façade is worth strolling by to see.",pos
The staff was WONDERFUL!,pos
GREAT location!,pos
Charming lobby and bar areas.,pos
The view of the Freedom Tower from our room on the 17th floor was spectacular!,pos
I am posting 3 pictures of the view from our room!,pos
:),pos
At every turn this charming hotel is a winner.,pos
"Each staff member was warm, extended him or herself and was helpful.",pos
"The facilities have a cozy, elegant quality.",pos
"From room to restaurant (where while we arrived close to closing time, we were treated beautifully, with a slight extra pour of wine to boot) the experience was superior.",pos
"the hotel is well located in a peaceful street, very close to all amenities in Greenwich & West Villages.",pos
"The room we had was cosy, warm & comfortable, with a small",pos
"comfy bed, and a good bathroom.",pos
The shower was terrific!,pos
Really poor lighting in corridors and rooms.,pos
Tiny rooms with carpet.,pos
"No space in wardrobe, I had to leave my clothes in the suitcase.",pos
Excellent location with many restaurants and little cafes.,pos
"Walking distance to Soho, Chelsea market, Union Square and 5th Av.",pos
"Good location, nice design, wifi perfect.",pos
the hotel in ideally located and the rooms are actually very clean.,pos
"The atmosphere was great, the staff were exceptionally welcoming and friendly.",pos
The decor and view from the room were perfect.,pos
Great location for the Village.,pos
The room was compact,pos
had everything we needed.,pos
the bed was very comfortable.,pos
Spacious shower with great water pressure.,pos
Loved the decor!,pos
Location,pos
Loved this Art Deco hotel in Greenwich village...exactly where we wanted to be.,pos
"Staff really helpful, great bar too!",pos
One of the most comfortable hotel beds I've slept in for a long time.,pos
Immaculate housekeeping ...we also loved the little chocolates left each night at turn down,pos
Location and safety.,pos
"Beautiful hotel, really homely and great especially for a winter visit with a cozy fireplace and lounge areas.",pos
Beautiful cafe located on the premises and the best location in walking distance to Soho and Meatpacking and a subway station literally at the doorstep.,pos
We couldn't fault it here,pos
"Nice and cosy room, comfortable bed, friendly , helpful and welcoming staff, great area.",pos
Amazing service and beautiful views.,pos
Great location for exploring NYC.,pos
Beautiful hotel in a quiet and nice street.,pos
Comfortable hall with a very kind and friendly staff.,pos
You will stay well here.,pos
"Location was spot on, lots of transport links  and reception staff were extremely helpful",pos
Very good location in Greenwich Village.,pos
Welcoming entrance.,pos
The beds were absolutely heavenly!,pos
We loved the hotel.,pos
Great location and great staff.,pos
"cosy lobby with fireplace, discreet frontage, great bar area, views from the room, great shower",pos
The outside entrance was as lovely and as inviting as I've seen in New York.,pos
The coffee and breakfast was good and affordable.,pos
The pillows and bed were comfortable.,pos
Bar area was good,pos
comfortable mattresses,pos
Staff where excellent.,pos
The restaurant was fantastic .,pos
The Chefs menu was beautiful and deserves a try at least once .,pos
The mixologist at the bar was brilliant and his menu of cocktails was truly to behold.,pos
"Excellent location near several metro lines, within short walking distance to union square, extra friendly staff, big & fancy shower, great service",pos
"Fantastic location, ideal for enjoying Manhattan at best.",pos
Service impeccable and the people very helpful,pos
Rooms have been recently renovated.,pos
"Clean, comfortable.",pos
"Restaurant was good, bar was nice.",pos
Helpful staff.,pos
Lovely hotel.,pos
We had extra time before a show so we had drinks (excellent) next to the fireplace - quiet and perfect place for conversation.,pos
Love the room with the rotary phone.,pos
The location of this hotel is excellent and the staff are very welcoming.,pos
Our bedroom was like so many NYC hotel rooms  on the small size .,pos
The shower was excellent.,pos
I would return to The Walker.,pos
location was fantastic for sightseeing / very central / character building/ helpful staff.,pos
Beds were extremely comfortable/ rooms very quiet (we were at back of hotel)/ bathroom very clean / turndown & housekeeping service very thorough (little baked treats each night next to bed) & complimentary champagne on arrival was unexpected surprise (plus complimentary bottled water every day)!,pos
!,pos
Great location - convenient to a number of subway lines and easy to walk to nearby neighbourhoods.,pos
Bed was comfortable.,pos
Little noise from outside at night so easy to sleep.,pos
Overall a comfortable stay and enjoyable visit.,pos
Free wifi was reliable and worked fine the whole time.,pos
"Outstandingly friendly service
Comfortable beds in a lovely retro setting with great attention to detail
Beautiful welcoming and cozy lobby with fireplace, newspapers, and individual attention
Nice basic gym",pos
"The location of the hotel was great, Greenwich Village is a very pretty part of Manhatten!",pos
"There are many subway stations around (the closest being 3 minutes away, W 4th Street about 7 Minutes and many other lines about 15-20 Minutes).",pos
No matter where we went were we always able to return quickly.,pos
Plus the Halloween Parade was just around the corner.,pos
The staff was really really friendly and helpful!,pos
Leaving the bags after our check-in and until our departure was no problem at all.,pos
Great location for a one week visit with lots of restaurants and bars close by.,pos
Easy to walk to lots of places and we got the hang of the subway after a couple of days,pos
The service was very good.,pos
Stuff are very attentive.,pos
location location location,pos
"Excellent location, central to subway connections and near to lots of restaurants and cafes for dinner or breakfast.",pos
A luxury feel and beautiful style to hotel design.,pos
"bed was very comfortable, great location.",pos
"I liked the breakfast choices, and the lobby is a great spot to hang out in",pos
Bed was very comfortable.,pos
Staff was very helpful and kind.,pos
The breakfast food was delicious.,pos
"The staff were exceptional, they assisted in every way possible.",pos
"The room was spacious and lovely, especially if you are a lover of Art Deco.",pos
"The position of the hotel - great, near subway stations and in the heart of Greenwich Village.",pos
Good location,pos
Great location,pos
nothing more,pos
"Staff courteous friendly, location, bed comfortable, great walking area.",pos
"Staff was excellent, and even though under significant renovations the place was very well kept.",pos
The lighting in the room as poor.,pos
The bathroom was cold and needed a heater or separate thermostat.,neg
The motorized blinds freaked out at 7:00 am and started opening and closing.,neg
The complementary bathrobs were worn out.,neg
One couch in the room had a hole in the coushion.,neg
There was absolutely NOTHING that I could say negatively about our stay!,neg
It was all good!,neg
The spa and downstairs restaurant were closed for renovation,neg
The rooms are looking rather tired and just don't compare with the quality you find at Langham's other properties.,neg
All dark brown wood and dimly lit.,neg
Very much four star and lacking the wow factor.,neg
I had a view onto a brick wall.,neg
The lobby is cramped with the bar up stairs.,neg
Nothing - perfection.,neg
Did not make up our room until 5pm each day which was when we had returned from our day and wanted to have a rest before going out again.,neg
Quite unfriendly entering and leaving Hotel with no greetings most time.,neg
We had paid in full with Bookings.com and when we were leaving they charged our credit card another night which appeared on our credit card statement with out saying anything about the new charge.,neg
Whilst they acknowledged it was a mistake after my phoning from Australia they still have not refunded the money and it has taken me another  three phone calls from Australia.,neg
Not good enough for such a large chain.,neg
Everything was excellent,neg
The room had not been cleaned properly.,neg
There was a hairband on the bed.,neg
A towel with makeup stains in the bath tub.,neg
The toilet had not been cleaned and the bin was not emptied.,neg
"I did not have time to raise this with the hotel, I am sure they would have sorted that out if I had as they were very helpful with everything else.",neg
I expect it was a one off mistake and not normal.,neg
- The king size was fine,neg
the sofa bed was extremely uncomfortable with a very thin mattress and springs that made the 2 people in the bed roll towards the middle.,neg
5 sleepless nights that come rather expensive !,neg
"- the ""fully equipped"" kitchen didnt have anything to heat up water for tea !!",neg
"no kettle, no pot, not even a bowl or a teacup to go in the microwave
- Although there were 4 of us in the suite, we got 1 bathrobe and 2 pairs of slippers.",neg
They were stingy even with the TOILETRIES !,neg
"We got 1 bottle of shampoo, conditioner and boda soap and no refills during cleaning service, we had to specifically request them !!",neg
- only 1 rather pricey F&B option,neg
Having to leave!,neg
I guess the towels could have been  softer.,neg
I'm really having a hard time thinking of what could make it better.,neg
"no info to guest regarding no serving of breakfast at breakfast room, was closed for private event
expected a delivery, they said nothing arrived when it was delivered
pick up at the airport La Guardia, very bad organized, had to stay outside for ten minutes waiting for the car",neg
"- Not great amounts of space for storage/clothing - one wardrobe only, could do with more cupboard room
- Beds a little soft for our liking - purely our preference
- Baths/bathroom could do with rubber mat as can be slippery getting out",neg
The Spa and Gym were closed during our visit.,neg
"Gym and spa would have been nice to have open,",neg
this will be available early January and only add to the hotel.,neg
I asked for views and had a building en face just a few meters away.,neg
"some areas of the rooms are a bit dark, especially depending on the room",neg
I had a small issue with drop off service ending so early,neg
I guess its understandable.,neg
"The bell boy was very gracious and hailed me a cab without any hesitation, I would have preferred a little more on the late night menu",neg
I guess its understandable that the over night menu be so limited.,neg
A staff member entered into my room to refill the mini bar which was a huge shocker being that I was in the nude and had prepared for a late check out.,neg
And I did not like the general feeling of insignificance upon check out as I was  struggling with my bags and it seemed the staff couldn't give much concern.,neg
Almost as if saying we got your money now who cares.,neg
Not a fan of the walk of shame approach to a departure.,neg
bad dinner referal by concierge.,neg
Not to our liking.,neg
Maybe just not our kind of restaurant,neg
Cant believe the restaurant is Michelin star quality.,neg
"Very expensive, poor service and average food.",neg
"No gym, spa or downstairs bar/lounge",neg
advised its all being re imagined!,neg
!,neg
It would have been nice to have the facility to make tea although it was available in the lobby.,neg
The windows were dirty,neg
is not that easy to fix 14 floors up.,neg
Only advised Spa & Fitness Suite closed for refurbishment 2 days before arrival.,neg
On the last evening there was no hot water for over 12hrs from 7pm until 8am due to a block issue .,neg
Nevertheless would have expected some offer of compensation given the Rating of this hotel.,neg
A bit pricey,neg
you definitely get what you pay for.,neg
"There was a little bit of building noise , which was ok",neg
woke every day by drilling which started at 8.15 every day,neg
Construction at facility.,neg
"Its expensive,",neg
not out of line with other luxury NYC hotels,neg
We had a discounted rate as the faciltities were being upgraded including the pool and the business centre,neg
"Bath plug did not work, so no baths.",neg
"Housekeeping was informed,",neg
no response.,neg
During our stay there was some renovation works taking place and this resulted in some of the public areas of the hotel not being open.,neg
"- single control of night curtains
- light in the walking closet could be better placed",neg
Nothing could be improved,neg
Amenities such as water boiler is not there in the room.,neg
"No teas available, only coffee.",neg
Pullout couch in living room wasn't very comfortable.,neg
We had our nanny with us and that was not the best for her,neg
it wasn't the worst either.,neg
The staff were very accommodating setting it up and putting it away for us daily.,neg
"The staff is unfriendly, seems especially if you took advantage of a Booking.com discount.",neg
There were instances where they were just straight up rude.,neg
"Don't expect a ""good view"" since most windows are super dirty because of pollution and construction work.",neg
(you can't even take a photo).,neg
"Don't expect them to be very accommodating if you complain about this though, you'll at most get offered a wine bottle or ""free"" breakfast at their Michelin star restaurant where a buffet is $36 per person and includes the same variety as a budget motel (some bagels and fruit).",neg
housekeeping poor and inconsistent.,neg
they used bleach products on crockery.,neg
towels not clean and quite worn out.,neg
not enough lighting in room at night.,neg
bed was awful - mattress very thin and no proper support in the base of the bed and mattress.,neg
concierge recommendations for eating were poor and ineffective in sourcing tickets for baseball game which were easily available on line directly,neg
Spa was closed.,neg
The breakfast buffet was very good and of excellent quality,neg
a little variation each day would perfect it!,neg
"(for example different pastries each day, variation in ham and cheese)",neg
Very few supplies in the kitchen however once we asked we were brought up what we needed right away.,neg
This did not detract from our overall stay.,neg
The only down side was the reason we booked the hotel because I was in Atlantic city for one day on the Saturday on a stag do.,neg
I wanted a hotel so my partner could use the spa facility's and pamper her self whilst I was away.,neg
But due to maintenance was closed.,neg
We was not aware off this until we checked in.,neg
The buffet breakfast could have more choice,neg
they do also have breakfast a la carte!,neg
Nothing to complain about!,neg
Concierge kept recommending their own restaurant which was not that great.,neg
Also did not correctly make the only 2 reservations we requested from him.,neg
Spa was closed and no pool.,neg
Nothing at all.,neg
I'll be back here exclusively.,neg
The only pitty was that the hotel was being renovated.,neg
So the Spa was closed.,neg
But we didn't have any problems because of it.,neg
We knew when we booked that there will be renovations.,neg
Rooms expensive.,neg
Restaurant should offer discount to residents.,neg
Plug hole in bath would not shut to run a bath.,neg
"Of course, a little pricey.",neg
"But other than that, there was absolutely nothing to complain.",neg
Nothing,neg
Price can always be cheaper ,neg
Shame the spa was being refurbished,neg
probably wouldn't have had time to use it anyway!!!,neg
,neg
Breakfast expensive at $32 each.,neg
Spa and bar were being renovated so no facilities at the moment apart from Al fiori restaurant,neg
"External signage is too discreet looks like Park Ave apartment block not hotel,",neg
that may be the intention!,neg
Lobby didn't feel like a 5 star.,neg
"Some of the furniture showed some ageing (scratches, stains)",neg
the hotel is currently updating their rooms to resolve this.,neg
"Nothing, it was all amazing!",neg
"The lifts were often busy,",neg
that was not a serious inconvenience.,neg
"The room is just a bit Spartan in decor, compared to other Langham properties",neg
The bathroom while gorgeous could have been cleaner.,neg
I felt compelled to wipe down the countertops on my own.,neg
That I didn't stay longer.,neg
nothing.,neg
Didnt have the breakfast because I thought it was too costly.,neg
Everything in the room is for sell considering the price of the room.,neg
"All good, definitely ideal for 20's, 30's more hip crowd.",neg
"Bathtubs didn't drain well during shower, pillows too soft, mattress not the most comfortable (lumpy)",neg
The property is showing signs of aging and nothing is being done.,neg
In the room the furniture was chipped.,neg
"In the rooftop lounge, the same.",neg
"The Exhale Spa was the worst: Towels had threads coming out of them, shower walls were slimy.",neg
No functioning water dispenser available.,neg
The carpets were showing wear and tear.,neg
"Overall, not the type of experience I was expecting.",neg
We did not like Exhale.,neg
"We booked massages and the spa is in a dark, dingy basement and overall has a very poor ambience, especially for the price.",neg
There was no music or soothing sounds during our massages.,neg
We heard people talking and walking and staff banging around outside our massage room etc.,neg
Not relaxing at all.,neg
The hotel rooftop is very popular at night.,neg
It was very packed so guests that want to enjoy the night scene may prefer to opt out.,neg
Very expensive room service and mini bar.,neg
A bottle of still water costs 9 USD.,neg
Way tooo noisy!!!!!,neg
I wouldn't stay here again bc there was a room party going on next door to me and although I asked the front desk to address it - the party continued and I couldnt sleep until the music and yelling stopped at 4am.,neg
I would have appreciated the hotel taking care of this better.,neg
Now I know.,neg
I would NOT recommend this hotel,neg
I didn't like the hotel security.,neg
When coming in at nite they picked and choose who they were checking for room card .,neg
Either Check everyone or no one .,neg
Based off that I won't be staying here again... this have me negative reviews for  my stay based off that..,neg
For $300 a night the room was extremely smaller than a cheaper hotel would have charged.,neg
I feel the estimated value towards it was because of there being a highly priced mini bar.,neg
Mini bar and water in room expensive.,neg
Everything in room had a price tag on it.,neg
Bar was quite pricey.,neg
"Bed was a bit too firm for me, got a bad back.",neg
Didn't get the room I wanted .,neg
Not sure if it was the booking agency or hotels fault.,neg
Didn't get back to my last email .,neg
Whatever,neg
Bar didn't make great cocktails and the waiter was rude and uninterested.,neg
Rooms are close to needing a refurb and the AC is noisy,neg
Everything was a horror !,neg
"- the American breakfast took too much time to come to the table - the eggs tasted like meat a dirty grill 
The hash brown were soak and refried in old rancid oil -  took it to the Front desk -  they couldn't agree more - - I requested they take off the breakfast I could not eat - they did oblige - 
My husbands eggs were not over easy and the white of the egg was loose / - disgusting !!",neg
Health dept needs to go to that kitchen,neg
"Probably only drawback was across the street, the ongoing construction, which due to Thanksgiving was slowed.",neg
"Also, we were on the 4th floor and one night, a Friday?",neg
